price,mean_commute_time,median_home_value,percent_bachelors_or_higher,percent_below_poverty,percent_highschool_or_higher,percent_no_health_insurance,rating,review_count,unemployment_rate,median_household_income,population,density,income_category,price_weight,price_weight_contr,price_weight_contrv2,zip_code,high_price,4_star,zip_code.1,inc_cat2,inc_cat3
1.7894736842105263,28.8,217100.0,42.5,5.599999999999998,93.70000000000003,9.900000000000002,3.947368421052632,151.10526315789474,4.599999999999999,300000.0,59211.0,731.3999999999997,3.0,1069.7894736842106,1.8067411016267425,1.1822127645201064,75056,0,0,75056,4,2
1.4736842105263157,25.60000000000001,115900.0,14.300000000000004,8.900000000000002,65.1,27.39999999999999,3.8157894736842106,65.57894736842105,6.900000000000002,31748.0,48664.0,1339.0999999999995,0.0,352.5526315789473,0.7244629121711066,1.1626448168753298,75060,1,1,75060,1,1
1.5294117647058822,24.89999999999999,127500.0,15.100000000000007,11.0,64.79999999999998,30.299999999999986,3.3088235294117645,53.470588235294116,5.0,52672.0,54862.0,1783.8000000000009,1.0,251.02941176470588,0.4575651849453281,0.8979750261082888,75061,2,1,75061,2,1
1.5148514851485149,23.700000000000006,134400.0,25.699999999999985,7.700000000000012,78.10000000000014,24.699999999999992,3.3811881188118815,102.56435643564356,4.800000000000008,300000.0,48629.0,1565.2999999999995,3.0,589.4306930693069,1.2120970882997943,1.044481260316288,75062,2,0,75062,4,2
1.6444444444444444,24.800000000000054,322000.0,70.7,9.599999999999993,97.39999999999976,8.200000000000019,3.314814814814815,124.67407407407408,3.899999999999991,73694.0,38952.0,894.5,2.0,742.162962962963,1.905326974129604,1.4062892220624827,75063,3,0,75063,3,2
2.0,31.5,172700.0,30.0,7.3,92.7,13.8,2.5,13.0,6.3,77070.0,12389.0,521.9,2.0,65.0,0.5246589716684155,4.035838243603196,75065,0,0,75065,3,2
1.3333333333333333,26.2,170900.0,34.2,6.8,87.09999999999998,18.7,4.333333333333333,39.333333333333336,4.8,300000.0,67487.0,1771.3,3.0,255.16666666666663,0.3780975101377549,0.8643640009680876,75067,0,0,75067,4,2
1.6917808219178083,24.90000000000006,238700.0,30.0,10.0,81.70000000000014,23.40000000000006,3.613013698630137,79.2054794520548,4.399999999999988,59038.0,37834.0,411.40000000000094,2.0,564.7534246575343,1.4927140261604224,1.655573989040806,75069,14,5,75069,2,1
1.7512953367875648,30.0,269600.0,53.39999999999981,5.600000000000009,96.5,6.900000000000008,3.243523316062176,54.93782383419689,3.399999999999988,101768.0,98219.0,1208.299999999996,3.0,314.6113989637305,0.3203162310385268,0.5797554972189408,75070,11,3,75070,3,2
1.6292134831460674,32.400000000000055,252400.0,44.09999999999993,7.799999999999994,93.30000000000014,9.600000000000016,3.556179775280899,53.85393258426966,3.0999999999999983,82641.0,52939.0,176.79999999999973,2.0,319.2977528089888,0.6031427733976629,1.0909312414054666,75071,3,2,75071,3,2
1.875,26.20000000000002,173000.0,34.799999999999976,9.899999999999991,82.30000000000008,24.100000000000005,3.7083333333333335,260.3541666666667,3.5999999999999965,105287.0,51147.0,1043.1999999999994,3.0,1871.03125,3.6581446614659714,1.3421282447325036,75074,2,0,75074,4,2
1.56,25.300000000000008,223400.0,48.0,8.899999999999984,93.3999999999998,13.299999999999974,3.8,165.84,3.1000000000000005,26215.0,36917.0,1303.0,0.0,994.67,2.6943413603488904,1.6022428691388797,75075,0,0,75075,1,1
2.0,30.7,253500.0,47.9,2.8,95.3,7.6,4.0,23.0,3.8,300000.0,37080.0,976.2,3.0,295.5,0.7969255663430421,2.2923408845738944,75077,1,0,75077,4,2
1.0,34.3,409500.0,56.2,4.2,96.8,4.8,3.5,8.0,2.3,94555.0,23580.0,125.0,3.0,28.0,0.11874469889737065,1.484308736217133,75078,0,0,75078,3,2
2.4,24.0,225800.0,53.5,9.0,90.0,17.1,4.0,20.6,5.1,62412.0,51710.0,1486.8,2.0,218.6,0.4227422162057629,1.895184683813576,75080,1,1,75080,3,2
1.4285714285714286,24.700000000000014,185400.0,44.29999999999997,6.099999999999998,93.30000000000008,14.0,3.511904761904762,54.047619047619044,5.099999999999996,83502.0,39309.0,1429.1999999999991,2.0,286.70238095238096,0.7293555698501131,1.2840873712429848,75081,1,0,75081,3,2
2.0,33.4,241400.0,44.9,3.6,93.90000000000002,6.400000000000001,4.5,18.0,3.5,300000.0,33638.0,415.10000000000014,3.0,166.0,0.4934895059159285,2.675545514002021,75087,0,0,75087,4,2
3.0,32.0,182500.0,34.3,4.5,93.1,11.1,4.5,58.0,5.2,22487.0,34374.0,1041.6,0.0,783.0,2.2778844475475646,3.9273869785302846,75089,1,0,75089,1,1
1.7171717171717171,24.800000000000004,408600.0,66.89999999999989,9.0,97.1000000000002,6.100000000000012,3.6818181818181817,180.8181818181818,5.1000000000000085,93560.0,47411.0,1291.199999999998,3.0,1230.0707070707072,2.59448378450298,1.337966789022451,75093,3,1,75093,3,2
2.0,32.6,318700.0,56.3,7.0,94.0,7.8,3.0,25.0,5.9,116815.0,23370.0,1138.9,3.0,150.0,0.6418485237483954,2.5673940949935816,75094,0,0,75094,4,2
1.0,33.6,178600.0,34.3,7.2,90.9,13.6,4.0,16.0,5.2,84934.0,56764.0,565.0,2.0,64.0,0.11274751603128742,0.7046719751955464,75098,0,0,75098,3,2
2.0,30.4,147000.0,31.1,7.8,91.6,13.1,4.0,15.0,6.5,300000.0,49341.0,448.3,3.0,120.0,0.2432054478020308,1.6213696520135386,75104,0,0,75104,4,2
1.0,21.5,90300.0,15.1,17.7,74.8,20.5,3.0,11.0,10.0,38775.0,29213.0,72.4,1.0,33.0,0.11296340670249548,1.026940060931777,75110,0,0,75110,1,1
3.0,30.9,155300.0,28.5,6.3,88.4,10.7,3.0,24.0,6.7,58616.0,52833.0,860.5,2.0,216.0,0.4088353869740503,1.7034807790585431,75115,1,0,75115,2,1
1.4819277108433735,30.900000000000052,103500.0,14.0,9.20000000000001,77.0,23.099999999999966,3.0060240963855422,41.13253012048193,6.1000000000000085,43792.0,54979.0,1363.1999999999982,1.0,240.3674698795181,0.4371986938276763,0.8064415394530698,75149,2,1,75149,2,1
1.6010101010101008,29.600000000000065,112800.0,17.80000000000006,7.099999999999987,79.29999999999973,23.0,3.0353535353535355,37.833333333333336,6.0,66697.0,62452.0,1776.400000000003,2.0,182.61111111111111,0.2924023427770306,0.7755451135967364,75150,7,1,75150,3,2
1.0,25.1,148300.0,22.3,11.5,86.6,15.4,5.0,1.0,4.4,107648.0,43498.0,130.4,3.0,5.0,0.011494781369258356,1.1494781369258356,75165,0,0,75165,4,2
1.0,42.0,167900.0,21.4,16.6,85.4,11.6,4.5,23.0,3.3,80516.0,4131.0,55.2,2.0,103.5,2.5054466230936816,10.893246187363834,75173,0,0,75173,3,2
1.125,32.300000000000004,83800.0,6.0,16.2,57.5,33.0,3.25,14.875,7.200000000000001,55512.0,23711.0,1160.4,2.0,51.0,0.21509004259626333,1.5288262831597148,75180,0,0,75180,2,1
2.0,35.8,155200.0,25.4,4.1,87.4,16.5,4.0,8.0,8.2,73008.0,28882.0,568.5,2.0,64.0,0.22159130254137527,2.769891281767191,75181,0,0,75181,3,2
1.875,29.5,348000.0,47.0,0.0,93.70000000000002,3.2,3.3125,43.625,5.1000000000000005,124918.0,6218.0,112.4,3.0,258.3125,4.154269861691862,9.749919588292057,75182,0,0,75182,4,2
2.28125,21.59999999999999,448700.0,74.80000000000008,15.100000000000017,97.5,9.899999999999988,3.828125,380.265625,2.400000000000003,74606.0,15891.0,2509.3,2.0,3586.1015625,22.56687157825184,5.525926625133722,75201,20,3,75201,3,2
1.9014084507042253,21.700000000000028,317800.0,65.0,11.700000000000017,89.80000000000011,14.5,3.8098591549295775,414.29577464788736,3.6999999999999953,84399.0,30797.0,3967.0,2.0,3057.457746478873,9.927777856540816,2.330115380728047,75204,3,0,75204,3,2
2.2758620689655173,18.5,1136900.0,82.69999999999997,3.9000000000000017,99.0,3.400000000000001,3.931034482758621,318.7931034482759,2.9000000000000004,215868.0,24879.0,2046.3000000000006,3.0,2610.155172413793,10.491399061110949,3.5759281820563245,75205,6,2,75205,4,2
1.9072164948453607,23.0,362100.0,63.89999999999992,8.899999999999986,90.0,14.0,3.9072164948453607,421.36082474226805,3.3999999999999977,81177.0,38375.0,3291.2999999999947,2.0,3107.7164948453606,8.098284025655664,1.9382786527418645,75206,7,0,75206,3,2
2.0,26.9,193500.0,29.8,18.3,68.9,25.5,4.0,19.5,7.0,43461.0,29720.0,1960.9,1.0,168.5,0.5669582772543741,2.6917900403768504,75208,0,0,75208,2,1
2.0476190476190474,19.5,581300.0,59.40000000000001,5.099999999999999,91.20000000000003,12.0,3.976190476190476,356.71428571428567,4.299999999999999,44734.0,14188.0,1491.2999999999995,1.0,2861.023809523809,20.165095922778477,5.772819418153504,75209,3,0,75209,2,1
1.0,27.8,94500.0,6.9,21.1,51.4,30.8,3.0,1.0,6.2,23286.0,79010.0,1600.5,0.0,3.0,0.003796987723073029,0.3796987723073029,75211,0,0,75211,1,1
1.8666666666666667,24.199999999999992,430900.0,64.0,8.599999999999998,93.5,10.2,3.8666666666666663,261.3333333333333,2.899999999999999,64156.0,33906.0,1758.0,2.0,1835.0666666666666,5.4122180931595185,2.113686859749504,75214,0,0,75214,3,2
1.6666666666666667,34.300000000000004,77100.0,4.0,23.4,55.6,33.9,3.083333333333333,12.666666666666664,4.0,37875.0,86896.0,1135.0,1.0,55.75,0.06415715337875161,0.6233505186276315,75217,1,1,75217,1,1
1.5,27.4,276500.0,47.89999999999999,5.9,89.79999999999998,19.0,3.4,34.9,2.5,55994.0,21576.0,1197.1,2.0,178.05,0.8252224694104561,2.3637374860956624,75218,0,0,75218,2,1
2.031746031746032,20.900000000000013,276100.0,59.80000000000007,7.300000000000009,89.10000000000005,16.70000000000002,3.928571428571429,395.3015873015873,2.0,126166.0,23419.0,3897.5,3.0,3123.6507936507933,13.338104930401785,3.392307290851208,75219,9,1,75219,4,2
1.875,26.4,218900.0,19.2,13.099999999999998,51.8,43.7,4.0625,101.25,5.6000000000000005,39393.0,43088.0,1429.0,1.0,788.9375,1.8309912272558488,1.813149832900112,75220,0,0,75220,2,1
2.0,25.9,104600.0,20.1,34.0,56.1,32.1,4.5,597.0,6.2,35556.0,15128.0,1559.8,0.0,5373.0,35.516922263352726,5.949233209941831,75223,0,0,75223,1,1
2.0,28.4,93700.0,13.0,17.2,63.9,26.4,4.5,4.0,12.4,37844.0,37280.0,2249.3,1.0,36.0,0.0965665236051502,2.4141630901287554,75224,0,0,75224,1,1
2.1785714285714284,19.399999999999988,996400.0,83.3,2.6,99.09999999999997,1.899999999999999,3.678571428571429,381.4285714285714,2.9,300000.0,21296.0,1708.8000000000006,3.0,3001.392857142857,14.093692980573149,3.731418375013416,75225,5,1,75225,4,2
1.3333333333333333,31.2,90500.0,9.9,12.800000000000002,64.9,29.600000000000005,3.5,11.666666666666664,4.8,300000.0,58995.0,1864.3,3.0,49.0,0.08305788626154759,0.7910274882052152,75227,0,0,75227,4,2
1.2307692307692308,30.5,119300.0,17.300000000000004,14.900000000000004,69.89999999999999,29.899999999999995,3.2307692307692313,34.384615384615394,7.099999999999999,32787.0,73606.0,2252.5999999999995,0.0,150.30769230769232,0.20420576081799344,0.580011244902694,75228,0,0,75228,1,1
1.5714285714285714,24.6,345400.0,44.60000000000001,5.2,77.2,23.2,3.7142857142857135,65.14285714285714,3.5,128666.0,31790.0,972.7,3.0,305.85714285714283,0.9621174673077786,1.707634925628005,75229,0,0,75229,4,2
2.117647058823529,21.300000000000004,553900.0,64.10000000000001,5.200000000000001,93.29999999999997,9.8,4.176470588235294,255.35294117647058,2.5,108288.0,27872.0,1435.4000000000005,3.0,1975.764705882353,7.088708043492942,3.207942189504964,75230,2,0,75230,4,2
1.7931034482758617,27.399999999999984,299200.0,30.5,15.199999999999992,75.09999999999995,30.100000000000016,4.051724137931036,288.55172413793105,7.1999999999999975,26723.0,41072.0,2537.800000000001,0.0,2017.3103448275863,4.911643808014185,1.7588960681326649,75231,2,1,75231,1,1
1.7692307692307692,22.699999999999992,154600.0,28.300000000000008,7.599999999999999,80.70000000000002,18.9,3.3846153846153846,86.84615384615385,4.4,74707.0,33737.0,1073.1,2.0,528.2307692307694,1.5657313016295735,1.7214608019955264,75234,2,0,75234,3,2
1.8571428571428568,23.6,124600.0,28.100000000000005,15.599999999999996,72.39999999999998,25.6,3.9642857142857135,285.07142857142856,6.0,55033.0,19141.0,986.8999999999997,2.0,2153.5714285714284,11.251091523804547,3.8436564741355497,75235,0,0,75235,2,1
1.4545454545454546,26.5,313800.0,46.0,8.700000000000001,83.39999999999998,19.5,3.5,48.36363636363637,5.200000000000001,34726.0,33220.0,1789.6,0.0,201.8181818181818,0.6075201138416069,1.505117399157134,75238,0,0,75238,1,1
1.6666666666666667,24.5,210300.0,30.100000000000005,13.6,71.9,36.8,4.166666666666667,68.0,7.599999999999999,71788.0,28537.0,2487.0,2.0,489.16666666666674,1.7141488827370317,2.5113595215568094,75240,0,0,75240,3,2
1.6,26.8,186600.0,28.4,12.5,82.7,27.0,3.8,91.2,6.4,300000.0,67848.0,2459.0,3.0,591.8,0.8722438391699093,0.9432849899775968,75243,0,0,75243,4,2
1.6666666666666667,22.0,356700.0,64.29999999999998,3.100000000000001,96.09999999999997,8.0,3.6666666666666665,116.38888888888887,2.899999999999999,151318.0,13701.0,1110.9,3.0,742.75,5.421137143274215,4.521162283369421,75244,3,1,75244,4,2
2.0,23.8,163800.0,25.8,43.9,73.4,23.0,3.0,15.0,5.9,26736.0,2357.0,2367.9,0.0,90.0,3.8184132371658888,25.456088247772588,75246,0,0,75246,1,1
2.0,23.3,340600.0,57.1,4.7,93.0,13.6,4.166666666666667,46.0,4.0,86387.0,36829.0,1744.4000000000005,2.0,421.33333333333326,1.144025994008345,2.2627096400481506,75248,0,0,75248,3,2
2.0,25.300000000000004,328300.0,61.0,2.4,95.20000000000002,15.8,4.166666666666667,129.33333333333334,7.5,300000.0,26511.0,1845.3,3.0,1050.3333333333333,3.961877459670829,3.2690832736096964,75252,1,0,75252,4,2
1.3846153846153846,24.899999999999984,277900.0,45.0,5.099999999999996,94.59999999999994,19.700000000000014,3.282051282051282,104.35897435897436,4.8000000000000025,32230.0,54882.0,3379.800000000002,0.0,565.7692307692307,1.0308830413782857,0.8479731339685423,75287,1,0,75287,1,1
1.85,25.89999999999999,208100.0,40.39999999999999,4.5,93.40000000000003,18.1,3.175,123.4,5.799999999999998,49267.0,24774.0,1157.5,1.0,780.45,3.1502785178009205,2.4218939210462582,76006,1,0,76006,2,1
1.36,24.400000000000034,86100.0,9.5,22.0,59.09999999999997,34.0,3.92,119.09333333333332,8.399999999999986,28928.0,57668.0,2413.7999999999984,0.0,647.9466666666667,1.1235809576657187,0.9259901505167508,76010,0,0,76010,1,1
1.6944444444444444,23.699999999999992,122900.0,22.7,22.2,78.5,26.300000000000033,3.3842592592592586,126.8148148148148,7.600000000000015,21810.0,22640.0,1038.8999999999983,0.0,799.2222222222223,3.5301334903808392,2.541797539589058,76011,4,0,76011,1,1
1.5238095238095235,25.5,174600.0,37.89999999999999,9.599999999999998,89.29999999999997,15.4,3.952380952380953,108.71428571428572,5.400000000000002,88492.0,26919.0,1214.0999999999995,2.0,711.5952380952382,2.6434683238427805,2.2377538258514518,76012,0,0,76012,3,2
1.5161290322580645,25.40000000000002,160200.0,38.90000000000005,5.699999999999994,93.30000000000014,16.600000000000016,3.8306451612903225,112.45161290322581,5.899999999999997,44315.0,33760.0,1321.5,1.0,627.8306451612904,1.8596879299801252,1.71036538755542,76013,1,0,76013,2,1
1.4285714285714286,27.0,99300.0,14.7,10.2,78.3,25.7,3.7142857142857135,96.42857142857143,6.200000000000001,300000.0,36156.0,2284.7000000000007,3.0,577.1428571428571,1.5962574873958877,1.4421633240086609,76014,0,0,76014,4,2
1.7741935483870968,24.90000000000002,123900.0,25.700000000000035,7.6000000000000085,84.3000000000001,19.0,3.5241935483870965,119.09677419354837,3.199999999999997,38701.0,16253.0,1501.3999999999992,1.0,785.0322580645161,4.8300760355904515,3.7710159712450086,76015,3,0,76015,1,1
1.8888888888888888,27.5,170900.0,43.0,4.5,94.0,10.900000000000002,4.055555555555555,64.1111111111111,3.6000000000000005,300000.0,31318.0,1344.1,3.0,471.9444444444445,1.5069431140061451,2.4302672939239773,76016,0,0,76016,4,2
1.84375,30.0,123900.0,25.5,3.5999999999999956,85.39999999999995,16.0,3.46875,162.4375,6.100000000000006,68712.0,31729.0,1357.8000000000015,2.0,1102.046875,3.473311087648524,2.00427842037253,76018,2,0,76018,3,2
2.0,34.6,135700.0,19.6,9.2,89.3,14.9,5.0,1.0,5.9,66614.0,28207.0,159.5,2.0,10.0,0.03545219271811961,3.5452192718119613,76020,0,0,76020,3,2
2.0,30.1,161600.0,25.0,4.5,91.4,10.8,3.0,31.0,4.6,53722.0,69413.0,299.1,1.0,186.0,0.2679613328915333,0.864391396424301,76028,0,0,76028,2,1
1.0,23.8,169400.0,37.3,6.5,91.8,15.7,4.5,34.0,4.1,53634.0,35394.0,1952.7,1.0,153.0,0.4322766570605188,1.2714019325309376,76039,0,0,76039,2,1
2.0,23.6,273400.0,45.4,6.1,91.7,12.1,4.75,18.0,3.6,39331.0,52454.0,485.4,1.0,176.0,0.3355320852556525,1.811110687459488,76051,0,0,76051,2,1
3.0,26.0,134200.0,22.8,3.7,83.3,24.1,5.0,17.0,7.3,58261.0,30939.0,1371.3,2.0,255.0,0.8242024629108893,4.84824978182876,76053,1,0,76053,2,1
1.25,29.8,219400.0,41.3,5.2,94.3,8.5,3.25,29.5,4.1,65058.0,71555.0,457.3,2.0,190.625,0.26640346586541824,0.593948710781916,76063,0,0,76063,3,2
1.0,24.7,121200.0,17.9,5.2,86.8,16.1,5.0,2.0,4.8,300000.0,23383.0,530.5,3.0,10.0,0.04276611213274602,2.1383056066373007,76086,0,0,76086,4,2
2.6666666666666665,28.399999999999995,628100.0,68.8,4.7,99.3,3.8,4.166666666666667,11.666666666666664,3.1,300000.0,30908.0,456.7,3.0,123.33333333333331,0.3990336913851862,3.6667960829990083,76092,2,0,76092,4,2
2.0111111111111106,22.5,217800.0,41.30000000000007,17.299999999999972,84.0,19.79999999999997,3.755555555555556,188.61111111111111,10.0,31021.0,9417.0,725.8000000000012,0.0,1599.5444444444445,16.985711420244712,8.082309770745576,76102,17,3,76102,1,1
1.6571428571428573,24.400000000000034,59200.0,11.600000000000017,27.400000000000034,66.09999999999998,34.599999999999945,4.057142857142857,216.44285714285718,9.299999999999997,13559.0,18327.0,1149.3000000000015,0.0,1547.0642857142857,8.44144860432305,3.6752956216043486,76104,2,0,76104,1,1
1.875,26.300000000000004,75200.0,2.8999999999999995,22.0,49.7,34.1,3.8125,95.0,6.4,33950.0,40014.0,939.2,0.0,648.0,1.6194331983805663,1.7806267806267808,76106,0,0,76106,1,1
1.8108108108108107,20.0,261300.0,49.30000000000004,14.300000000000017,88.39999999999975,16.800000000000047,3.783783783783784,164.88108108108108,3.5,34782.0,29851.0,931.1000000000032,0.0,1168.5567567567568,3.9146318607643162,2.2933723982265084,76107,14,0,76107,1,1
1.836734693877551,22.899999999999995,389900.0,68.80000000000005,4.900000000000004,96.6,6.5,3.8163265306122454,124.83673469387756,3.5,300000.0,23512.0,1028.0999999999992,3.0,909.265306122449,3.8672393081084104,3.0119227003492783,76109,3,0,76109,4,2
1.3846153846153846,22.7,102000.0,27.20000000000001,13.5,64.90000000000003,28.299999999999994,3.6538461538461537,85.11538461538461,4.799999999999998,38765.0,31825.0,2048.5,1.0,511.0384615384616,1.6057767840957158,1.5892198924406302,76110,1,0,76110,1,1
1.4,24.7,84100.0,10.0,13.400000000000002,56.8,35.89999999999999,4.25,124.2,6.799999999999999,300000.0,22320.0,1014.6,3.0,865.4,3.877240143369176,2.6657706093189963,76111,0,0,76111,4,2
1.0,26.0,100300.0,19.3,13.7,79.9,23.9,2.5,35.0,7.4,48483.0,41743.0,1328.5,1.0,87.5,0.2096159835181947,0.5989028100519848,76112,0,0,76112,2,1
1.4285714285714286,25.6,86100.0,13.400000000000004,11.8,74.0,27.399999999999995,3.8928571428571432,88.07142857142857,7.599999999999999,29754.0,25416.0,1046.0,0.0,536.2857142857143,2.110031925895949,2.178043077476505,76114,0,0,76114,1,1
2.0,23.3,151700.0,31.7,7.0,85.8,19.8,3.0,5.0,7.2,39588.0,50640.0,1484.2,1.0,30.0,0.059241706161137435,1.1848341232227488,76116,0,0,76116,2,1
2.0,25.1,93100.0,9.7,9.9,72.4,27.4,4.5,5.0,8.1,42063.0,31860.0,1096.7,1.0,45.0,0.14124293785310735,2.824858757062147,76117,0,0,76117,2,1
1.0833333333333333,26.0,144300.0,21.5,5.1000000000000005,89.89999999999998,19.6,2.5,46.25,9.5,300000.0,18820.0,603.8999999999999,3.0,135.70833333333334,0.7210857244066595,1.5276301806588737,76120,0,0,76120,4,2
1.0,26.6,117600.0,25.8,6.0,86.1,19.3,4.5,10.0,7.9,63743.0,51369.0,2022.8,2.0,45.0,0.08760147170472464,0.8760147170472463,76133,0,0,76133,3,2
2.0,28.9,152400.0,32.9,6.6,90.7,11.8,5.0,398.0,5.5,58322.0,60061.0,1566.5,2.0,3980.0,6.626596293768003,1.66497394315779,76137,0,0,76137,2,1
1.0,27.6,111900.0,17.7,3.7,87.3,15.3,4.25,36.5,4.9,64918.0,23586.0,1931.9,2.0,149.5,0.6338505893326549,1.8019163910794536,76148,0,0,76148,3,2
1.90625,29.100000000000016,64800.0,4.800000000000002,22.0,42.09999999999999,41.5,3.71875,220.09375,7.099999999999996,31202.0,15685.0,1642.6999999999994,0.0,1659.703125,10.581467166082245,4.4827861013707375,76164,5,1,76164,1,1
1.6666666666666667,26.100000000000005,150600.0,30.2,6.5,90.2,15.9,3.333333333333333,25.33333333333333,5.900000000000001,63725.0,36964.0,1370.3,2.0,118.0,0.3192295206146521,1.4428452909136815,76180,0,0,76180,3,2
1.5587044534412955,20.0,141100.0,43.5,8.0,88.90000000000019,18.400000000000023,3.629554655870445,74.10526315789474,9.200000000000012,23255.0,27965.0,1876.0999999999922,0.0,462.3076923076923,1.653165357796147,2.0579512707830983,76201,11,1,76201,1,1
1.6456692913385826,21.199999999999974,199200.0,38.3000000000001,7.100000000000015,88.39999999999979,18.59999999999995,3.2047244094488185,45.99212598425196,8.700000000000019,37290.0,22093.0,843.8000000000019,1.0,254.95669291338584,1.1540157195192404,2.3932474425397867,76205,7,3,76205,1,1
1.7058823529411764,27.800000000000008,196200.0,37.3,3.700000000000001,90.0,12.300000000000002,3.0294117647058822,45.17647058823529,4.5,300000.0,14342.0,111.0,3.0,305.5588235294117,2.1305175256548035,3.7528607873214823,76207,0,0,76207,4,2
1.4090909090909092,23.5,144000.0,34.5,8.0,85.40000000000003,20.600000000000012,3.522727272727273,42.54545454545455,5.299999999999998,30943.0,24838.0,1415.2999999999995,0.0,248.6818181818182,1.001215146879049,2.067945742959834,76209,1,0,76209,1,1
1.7297297297297298,28.79999999999998,195400.0,36.799999999999976,2.900000000000001,92.40000000000003,10.300000000000006,3.418918918918919,76.27027027027026,3.799999999999999,65887.0,44231.0,951.0999999999992,2.0,508.2027027027027,1.1489740288546553,1.353459448460692,76210,1,1,76210,3,2
2.0,23.9,139400.0,21.3,5.0,84.8,15.7,2.5,29.0,4.8,27816.0,27419.0,27.3,0.0,145.0,0.5288303730989461,1.8235530106860207,76240,0,0,76240,1,1
2.0,30.4,324400.0,55.1,4.9,95.4,7.3,4.25,9.5,3.4,71029.0,39376.0,926.6,2.0,78.5,0.19936001625355548,2.158675335229581,76248,0,0,76248,3,2
2.0,18.0,172800.0,33.5,7.8,94.3,7.6,4.5,21.0,2.9,73512.0,2834.0,6.0,2.0,189.0,6.669019054340156,31.757233592095982,76252,0,0,76252,3,2
2.0,28.8,319700.0,53.5,0.5,95.9,6.6,5.0,13.0,2.7,300000.0,37183.0,235.6,3.0,130.0,0.3496221391496114,2.689401070381626,76262,0,0,76262,4,2
3.0,19.2,154400.0,35.7,5.6,95.1,7.8,4.5,22.0,4.9,85926.0,40622.0,193.5,2.0,297.0,0.7311309142829009,3.3233223376495493,76502,1,0,76502,3,2
3.0,16.3,91900.0,18.9,11.7,85.8,19.4,4.0,6.0,7.4,25370.0,23666.0,346.5,0.0,72.0,0.3042339220823121,5.070565368038537,76504,1,0,76504,1,1
3.0,25.2,112500.0,18.8,9.4,93.8,12.0,5.0,7.0,11.4,51368.0,36204.0,119.4,1.0,105.0,0.2900232018561485,4.143188597944978,76522,1,0,76522,2,1
1.7030303030303031,22.5,69100.0,10.20000000000003,10.599999999999973,82.5,24.800000000000075,3.357575757575757,31.072727272727274,11.700000000000033,27453.0,18198.0,1569.100000000004,0.0,157.84545454545454,0.8673780335501399,3.1022390072835155,76541,16,3,76541,1,1
1.7073170731707317,22.0,147100.0,24.80000000000004,8.600000000000014,92.39999999999979,10.5,3.2886178861788617,32.2520325203252,7.8999999999999835,69385.0,49857.0,192.20000000000041,2.0,184.84552845528455,0.3707514059315334,1.1235385234290396,76542,7,0,76542,3,2
1.7661290322580645,21.800000000000026,88500.0,13.400000000000027,14.900000000000034,90.0,13.29999999999997,3.088709677419355,32.08870967741935,12.299999999999974,39948.0,30378.0,242.09999999999945,1.0,176.2459677419355,0.5801763372899317,1.7706999335257478,76543,14,3,76543,2,1
2.125,21.5,174500.0,36.1,4.4,92.29999999999998,10.3,3.3125,23.875,9.0,83907.0,30329.0,655.9,2.0,157.5625,0.5195110290481058,2.246200006594349,76548,2,0,76548,3,2
1.6829268292682926,20.299999999999983,129800.0,20.0,12.699999999999992,94.80000000000008,9.300000000000008,3.634146341463415,27.463414634146343,9.699999999999992,40128.0,51767.0,223.80000000000004,1.0,166.31707317073167,0.32128010734779244,1.1778857139895598,76549,5,2,76549,2,1
1.125,16.8,80000.0,7.799999999999999,21.6,82.60000000000002,21.0,3.375,108.75,7.5,26802.0,7538.0,597.5,0.0,536.8125,7.12141814804988,4.9747943751658275,76704,0,0,76704,1,1
1.5666666666666669,19.10000000000001,88400.0,10.6,10.800000000000004,74.90000000000005,24.89999999999999,2.783333333333333,30.766666666666666,5.900000000000002,300000.0,31230.0,98.5,3.0,155.95,0.4993595901376881,1.4195751947913329,76705,0,0,76705,4,2
1.5287356321839083,16.299999999999972,106400.0,18.79999999999997,12.39999999999999,80.10000000000011,13.700000000000024,3.574712643678161,103.58620689655173,5.5,18151.0,38597.0,190.7000000000003,0.0,700.0632183908046,1.8137762478710897,1.4354042762539756,76706,4,0,76706,1,1
1.6428571428571428,17.400000000000002,64900.0,12.2,22.5,67.0,24.9,4.107142857142857,47.5,11.599999999999996,37428.0,15418.0,1975.5,1.0,281.0357142857143,1.822776717380428,4.2158516020236085,76707,2,1,76707,1,1
1.6588235294117648,17.199999999999967,122800.0,27.59999999999999,4.799999999999988,89.89999999999975,14.900000000000048,3.344117647058824,30.905882352941173,4.299999999999992,25309.0,24685.0,921.1000000000028,0.0,183.50882352941173,0.7434021613506651,2.2626267440336467,76710,10,1,76710,1,1
1.6428571428571428,18.899999999999988,185900.0,43.29999999999998,2.6,93.69999999999996,6.8000000000000025,3.3392857142857144,35.892857142857146,2.5,67197.0,25503.0,180.30000000000007,2.0,230.98214285714286,0.905705771309818,2.1916189131810824,76712,2,0,76712,3,2
1.826086956521739,21.300000000000008,247300.0,46.79999999999998,22.300000000000008,88.20000000000003,16.0,4.043478260869565,489.7826086956522,10.199999999999996,20333.0,36959.0,2184.0,0.0,3805.695652173913,10.297074196200962,1.9881019743381916,77004,1,0,77004,1,1
